[INFO] 2026-06-12 09:49:40 | =======================================================
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:52 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [recognizer] Best match: JD score=0.8222 threshold=0.9000
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:53 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [recognizer] Best match: JD score=0.8384 threshold=0.9000
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [recognizer] Best match: JD score=0.7598 threshold=0.9000
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [recognizer] Best match: JD score=0.7315 threshold=0.9000
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:54 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [recognizer] Best match: JD score=0.8366 threshold=0.9000
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:55 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [recognizer] Best match: JD score=0.7392 threshold=0.9000
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [recognizer] Best match: JD score=0.8403 threshold=0.9000
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:56 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [recognizer] Best match: JD score=0.6723 threshold=0.9000
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:57 | [recognizer] Best match: JD score=0.8312 threshold=0.9000
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [recognizer] Best match: JD score=0.8481 threshold=0.9000
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [recognizer] Best match: JD score=0.7762 threshold=0.9000
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:58 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [recognizer] Best match: JD score=0.7081 threshold=0.9000
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:49:59 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [recognizer] Best match: JD score=0.8501 threshold=0.9000
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [recognizer] Best match: JD score=0.8446 threshold=0.9000
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
[INFO] 2026-06-12 09:50:00 | [publisher] Event posted: person [medium]
